date,time edt,temp c,ph,do (mg/l),turbidity (fnu),chlorophyll (rfu),phycocyanin (rfu),est. cyano (1000cells/ml)
8/16/2022,16:00,26.02,7.49,8.75,1.38,1.72,0.52,-9000
8/16/2022,17:00,25.97,7.62,8.97,1.41,1.68,0.55,-6800
8/16/2022,18:00,25.82,7.58,8.95,1.43,1.85,0.6,-6300
8/16/2022,19:00,25.63,7.59,8.87,1.4,2.08,0.62,-6700
8/16/2022,20:00,25.53,7.62,8.77,1.55,2.4,0.68,-4900
8/16/2022,21:00,25.41,7.55,8.63,1.64,2.45,0.74,-1900
8/16/2022,22:00,25.36,7.4,8.32,1.57,2.72,0.74,-800
8/16/2022,23:00,25.3,7.44,8.39,2.13,3.03,0.89,1900
8/17/2022,0:00,25.28,7.36,8.13,1.95,2.6,0.82,4600
8/17/2022,1:00,25.18,7.47,8.4,2.22,2.59,0.78,4700
8/17/2022,2:00,25.15,7.5,8.38,2.67,2.55,0.73,10500
8/17/2022,3:00,25.12,7.67,8.24,2.58,2.58,0.7,11800
8/17/2022,4:00,25.07,7.43,8.08,1.76,2.55,0.8,7900
8/17/2022,5:00,25.05,7.31,7.94,2.1,2.55,0.76,6800
8/17/2022,6:00,25.01,7.36,7.86,1.98,2.83,0.69,8100
8/17/2022,7:00,25,7.41,7.84,1.88,2.65,0.68,7900
8/17/2022,8:00,24.95,7.15,7.75,1.97,2.44,0.61,7800
8/17/2022,9:00,24.94,7.13,7.74,1.86,2.4,0.64,5600
8/17/2022,10:00,25.05,7.49,8.55,1.84,2.24,0.68,4100
8/17/2022,11:00,25.25,7.44,8.52,1.7,2.32,0.66,1500
8/17/2022,12:00,25.23,7.47,8.54,1.6,2.34,0.64,-300
8/17/2022,13:00,25.26,7.49,8.55,1.87,2.49,0.69,400
8/17/2022,14:00,25.13,7.49,8.58,1.78,2.69,0.79,4000
8/17/2022,15:00,25.05,7.53,8.66,1.79,2.85,0.76,4000
8/17/2022,16:00,25.04,7.44,8.3,1.77,2.8,0.7,3500
8/17/2022,17:00,24.98,7.32,8.16,1.67,2.67,0.77,2400
8/17/2022,18:00,24.89,7.32,8.12,1.57,2.38,0.72,-300
8/17/2022,19:00,24.91,7.41,8.27,1.75,3.88,0.78,-900
8/17/2022,20:00,24.84,7.58,8.61,1.87,3.49,0.9,2700
8/17/2022,21:00,24.74,7.55,8.63,1.73,3.52,0.86,6100
8/17/2022,22:00,24.72,7.39,8.29,1.76,3.07,0.78,4700
8/17/2022,23:00,24.65,7.48,8.62,2.08,3.27,0.86,7800
8/18/2022,0:00,24.55,7.48,8.61,1.89,3.2,0.81,7300
8/18/2022,1:00,24.5,7.31,8.24,1.93,3.04,0.81,6500
8/18/2022,2:00,24.45,7.34,8.32,1.93,3.18,0.84,6500
8/18/2022,3:00,24.39,8.14,8.18,1.89,3.23,0.78,6000
8/18/2022,4:00,24.3,8.75,8.13,1.82,3.15,0.73,5600
8/18/2022,5:00,24.18,8.61,8.05,1.89,3.13,0.73,4700
8/18/2022,6:00,24.1,8.55,8.05,1.76,3.19,0.75,3700
8/18/2022,7:00,24.04,8.52,8.21,1.84,2.9,0.8,3800
8/18/2022,8:00,23.99,8.52,8.34,1.8,2.68,0.79,4100
8/18/2022,9:00,24.08,8.55,8.53,1.85,2.67,0.8,3700
8/18/2022,10:00,24.1,8.55,8.65,1.81,2.8,0.78,4100
8/18/2022,11:00,24.16,8.58,8.84,1.81,2.69,0.79,4500
8/18/2022,12:00,24.38,8.63,9.1,1.79,2.17,0.7,3300
8/18/2022,13:00,24.56,8.7,9.4,1.71,2.58,0.72,3100
8/18/2022,14:00,24.56,8.76,9.42,1.83,2.62,0.74,1800
8/18/2022,15:00,24.67,8.8,9.62,1.85,2.39,0.71,2400
8/18/2022,16:00,24.61,8.81,9.7,1.83,2.53,0.77,4400
8/18/2022,17:00,24.66,8.51,9.76,1.79,2.89,0.84,3800
8/18/2022,18:00,24.43,8.77,9.64,1.92,2.94,0.81,5200
8/18/2022,19:00,24.34,8.68,9.4,1.85,2.93,0.8,5900
8/18/2022,20:00,24.32,8.69,9.45,1.87,3.28,0.86,5400
8/18/2022,21:00,24.31,8.67,9.43,1.86,3.37,0.88,5200
8/18/2022,22:00,24.28,8.66,9.44,1.88,3.37,0.89,5100
8/18/2022,23:00,24.19,8.6,9.23,1.9,3.32,0.84,5900
8/19/2022,0:00,24.1,8.61,9.26,1.81,3.2,0.83,6100
8/19/2022,1:00,24.06,8.58,9.18,1.95,3.36,0.86,5900
8/19/2022,2:00,23.97,8.58,9.14,2,3.5,0.85,7200
8/19/2022,3:00,23.86,8.56,9.12,2,3.49,0.91,7800
8/19/2022,4:00,23.73,8.54,9.08,1.98,3.58,0.92,8400
8/19/2022,5:00,23.71,8.51,9,1.99,3.66,0.91,9300
8/19/2022,6:00,23.63,8.52,8.99,1.97,3.79,0.9,9200
8/19/2022,7:00,23.62,8.56,8.94,2.01,3.49,0.9,8700
8/19/2022,8:00,23.65,8.66,9.06,1.95,3.15,0.88,9200
8/19/2022,9:00,23.78,8.7,9.25,1.78,2.51,0.8,8400
8/19/2022,10:00,24.07,8.68,9.44,1.8,2.22,0.71,4400
8/19/2022,11:00,24.25,8.79,9.69,1.76,2.15,0.65,3100
8/19/2022,12:00,24.63,8.75,9.66,1.72,2.33,0.66,2300
8/19/2022,13:00,24.83,8.75,9.94,1.77,1.98,0.58,2400
8/19/2022,14:00,24.98,8.76,10.13,1.67,2.17,0.57,2600
8/19/2022,15:00,25.07,8.81,10.24,1.83,2.24,0.62,3100
8/19/2022,16:00,25.65,8.96,10.33,1.67,2.21,0.56,3300
8/19/2022,17:00,25.66,9.08,10.47,1.8,2.61,0.62,2200
8/19/2022,18:00,25.59,9.14,10.85,1.99,3.04,0.74,5900
8/19/2022,19:00,25.2,9.13,10.67,1.99,3.38,0.81,8400
8/19/2022,20:00,25.12,9.14,10.53,1.99,3.59,0.79,8700
8/19/2022,21:00,24.99,9.16,10.34,1.88,3.57,0.8,8300
8/19/2022,22:00,24.94,9.11,10.06,2.03,3.63,0.83,7600
8/19/2022,23:00,24.82,9.18,10.33,2.08,3.84,0.93,9500
8/20/2022,0:00,24.8,9.18,10.19,2.08,3.57,0.81,9600
8/20/2022,1:00,24.75,9.21,10.13,2.1,3.72,0.87,9000
8/20/2022,2:00,24.73,9.17,9.98,2.03,3.64,0.84,9300
8/20/2022,3:00,24.68,9.21,9.88,2.24,3.43,0.82,13400
8/20/2022,4:00,24.62,9.22,9.87,2.26,3.67,0.86,13800
8/20/2022,5:00,24.55,9.2,9.79,2.23,3.48,0.85,11900
8/20/2022,6:00,24.52,9.2,9.68,2.11,3.24,0.89,11000
8/20/2022,7:00,24.48,9.19,9.59,2.39,3.81,0.86,9000
8/20/2022,8:00,24.47,9.23,9.78,1.75,3.26,0.81,8100
8/20/2022,9:00,24.5,9.25,9.81,1.84,3.01,0.72,5500
8/20/2022,10:00,24.54,9.19,9.47,1.94,2.59,0.66,7900
8/20/2022,11:00,24.95,9.31,10.29,1.74,2.1,0.6,3800
8/20/2022,12:00,24.87,9.33,10.18,1.9,2.17,0.6,3100
8/20/2022,13:00,24.95,9.34,10.38,1.77,2.34,0.63,4500
8/20/2022,14:00,25.3,9.42,10.77,1.97,2.1,0.57,5900
8/20/2022,15:00,25.3,9.41,10.66,1.93,2.26,0.54,6100
8/20/2022,16:00,25.46,9.41,10.54,1.82,2.81,0.61,5400
8/20/2022,17:00,25.24,9.43,10.58,1.91,2.89,0.65,5200
8/20/2022,18:00,25.53,9.41,10.48,1.97,2.71,0.62,7300
8/20/2022,19:00,25.18,9.45,10.33,1.93,3.25,0.66,7400
8/20/2022,20:00,25.01,9.41,10.31,1.89,3.35,0.71,6000
8/20/2022,21:00,24.98,9.36,10.17,1.89,3.51,0.71,6000
8/20/2022,22:00,24.92,9.4,10.17,1.98,3.32,0.7,5900
8/20/2022,23:00,24.86,9.37,10.09,1.88,3.44,0.73,4900
8/21/2022,0:00,24.87,9.34,9.95,1.94,3.34,0.7,5600
8/21/2022,1:00,24.84,9.34,9.86,1.79,3.49,0.74,6900
8/21/2022,2:00,24.82,9.33,9.8,1.84,3.44,0.76,4000
8/21/2022,3:00,24.81,9.31,9.67,1.87,3.41,0.75,5000
8/21/2022,4:00,24.77,9.31,9.64,1.77,3.12,0.72,5100
8/21/2022,5:00,24.74,9.32,9.49,1.84,3.11,0.69,4700
8/21/2022,6:00,24.7,9.29,9.38,1.88,3.16,0.66,5500
8/21/2022,7:00,24.64,9.36,9.5,1.77,2.93,0.69,4100
8/21/2022,8:00,24.63,9.3,9.33,1.87,2.77,0.66,3500
8/21/2022,9:00,24.82,9.34,9.58,1.6,2.07,0.57,4700
8/21/2022,10:00,25.19,9.32,9.61,1.75,1.86,0.52,500
8/21/2022,11:00,25.42,9.32,9.8,1.69,1.88,0.48,900
8/21/2022,12:00,25.53,9.36,10.07,1.65,1.88,0.48,300
8/21/2022,13:00,25.69,9.34,10.17,1.76,2.01,0.5,1800
8/21/2022,14:00,25.76,9.37,10.26,1.82,2.15,0.5,2600
8/21/2022,15:00,25.78,9.37,10.45,1.74,2.36,0.51,2400
8/21/2022,16:00,25.81,9.38,10.54,1.75,2.2,0.5,2800
8/21/2022,17:00,25.88,9.36,10.42,1.77,2.08,0.52,3100
8/21/2022,18:00,25.76,9.39,10.45,1.87,2.52,0.58,3300
8/21/2022,19:00,25.67,9.37,10.41,1.94,2.94,0.57,5200
8/21/2022,20:00,25.54,9.38,10.32,1.94,3.12,0.58,5500
8/21/2022,21:00,25.46,9.36,10.18,1.86,2.88,0.61,5600
8/21/2022,22:00,25.35,9.32,10.12,1.73,3.22,0.63,5400
8/21/2022,23:00,25.3,9.34,10.05,1.82,3.18,0.63,5100
8/22/2022,0:00,25.25,9.31,9.99,1.92,3,0.63,4600
8/22/2022,1:00,25.19,9.31,9.87,1.88,3.1,0.66,5400
8/22/2022,2:00,25.15,9.28,9.74,1.97,3.19,0.66,7600
8/22/2022,3:00,25.12,9.32,9.55,1.97,3.02,0.61,8100
8/22/2022,4:00,25.09,9.32,9.6,1.97,2.99,0.65,6800
8/22/2022,5:00,25.09,9.31,9.55,2.16,2.68,0.62,5900
8/22/2022,6:00,25.07,9.28,9.49,1.91,2.78,0.57,7000
8/22/2022,7:00,25.06,9.26,9.36,1.85,2.77,0.53,5800
8/22/2022,8:00,25.03,9.22,9.32,2.17,2.55,0.57,5800
8/22/2022,9:00,25.05,9.22,9.36,1.76,2.43,0.54,5500
8/22/2022,10:00,25.05,9.2,9.37,2.23,2.85,0.64,3500
8/22/2022,11:00,25.07,9.2,9.43,1.8,2.43,0.51,2000
8/22/2022,12:00,25.07,9.17,9.41,1.77,2.44,0.56,2700
8/22/2022,13:00,25.05,9.17,9.39,1.58,2.59,0.58,1400
8/22/2022,14:00,25.03,9.16,9.35,1.61,2.66,0.54,-900
8/22/2022,15:00,25,9.08,9.02,1.81,2.81,0.64,-1000
8/22/2022,16:00,24.91,9.13,9.18,1.91,3.11,0.65,2700
8/22/2022,17:00,24.86,9.13,9.22,1.94,3.54,0.76,6100
8/22/2022,18:00,24.83,9.12,9.26,1.89,3.69,0.77,5900
8/22/2022,19:00,24.79,9.13,9.14,1.88,3.71,0.73,5900
8/22/2022,20:00,24.8,9.07,9.01,2.01,3.82,0.82,5800
8/22/2022,21:00,24.77,9.05,8.94,2.05,4.03,0.85,8200
8/22/2022,22:00,24.73,9.08,8.9,1.72,3.5,0.75,8200
8/22/2022,23:00,24.72,9.04,8.85,2.13,3.49,0.87,5400
8/23/2022,0:00,24.72,9.08,8.93,1.98,3.15,0.78,8700
8/23/2022,1:00,24.67,9.04,8.8,2.03,3.23,0.72,9300
8/23/2022,2:00,24.67,9.02,8.7,1.89,3.26,0.7,8200
8/23/2022,3:00,24.6,8.94,8.32,1.91,3.08,0.7,6100
8/23/2022,4:00,24.57,8.87,8.1,2.17,3.07,0.69,13100
8/23/2022,5:00,24.56,8.81,8.02,2.45,3.1,0.7,13100
8/23/2022,6:00,24.51,8.82,8,2.39,3.2,0.72,13300
8/23/2022,7:00,24.5,8.85,8,1.96,3.08,0.72,13700
8/23/2022,8:00,24.49,8.85,8.03,1.86,2.9,0.65,9300
8/23/2022,9:00,24.48,8.91,8.3,1.93,2.78,0.72,6100
8/23/2022,10:00,24.51,8.91,8.43,2.04,2.95,0.74,8300
8/23/2022,11:00,24.6,8.99,8.83,1.82,2.87,0.69,9000
8/23/2022,12:00,24.59,9.05,8.96,1.77,2.82,0.69,6800
8/23/2022,13:00,24.63,8.99,8.91,1.78,2.64,0.66,3500
8/23/2022,14:00,24.73,9.04,9.08,1.79,2.74,0.66,3200
8/23/2022,15:00,24.7,8.99,8.96,1.77,2.75,0.65,3200
8/23/2022,16:00,24.7,9.05,9.25,1.82,2.95,0.71,3300
8/23/2022,17:00,24.67,9.04,9.16,1.76,3,0.7,2900
8/23/2022,18:00,24.68,9.05,9.28,1.76,2.9,0.71,2600
8/23/2022,19:00,24.66,9.03,9.13,1.77,3.23,0.73,2900
8/23/2022,20:00,24.61,9.02,8.92,1.71,3.2,0.73,2700
8/23/2022,21:00,24.59,8.96,8.85,2.12,3.24,0.76,3100
8/23/2022,22:00,24.56,8.99,8.74,1.73,3.29,0.69,3200
8/23/2022,23:00,24.49,8.93,8.66,1.93,3.29,0.81,5600
8/24/2022,0:00,24.48,8.86,8.49,2.21,2.95,0.78,8100
8/24/2022,1:00,24.46,8.9,8.42,2.48,3.05,0.87,7900
8/24/2022,2:00,24.41,8.81,8.34,1.99,3.04,0.7,8800
8/24/2022,3:00,24.39,8.81,8.45,1.88,2.91,0.72,8700
8/24/2022,4:00,24.36,8.83,8.4,1.87,3.02,0.76,6500
8/24/2022,5:00,24.33,8.78,8.36,1.72,3.01,0.77,5200
8/24/2022,6:00,24.31,8.76,8.37,1.72,2.94,0.72,3700
8/24/2022,7:00,24.29,8.74,8.3,1.7,2.87,0.7,3100
8/24/2022,8:00,24.28,8.87,8.63,1.61,2.49,0.69,1800
8/24/2022,9:00,24.33,8.86,8.71,1.72,2.34,0.62,1400
8/24/2022,10:00,24.38,8.87,8.78,1.46,2.32,0.64,2700
8/24/2022,11:00,24.44,8.94,8.97,1.59,2.38,0.68,-1400
8/24/2022,12:00,24.51,8.84,8.89,1.62,1.93,0.62,-1400
8/24/2022,13:00,24.92,8.9,9.22,1.56,2.09,0.6,-3300
8/24/2022,14:00,25.02,8.9,9.27,1.6,2.35,0.64,-3200
8/24/2022,15:00,24.8,8.92,9.23,1.68,2.27,0.63,-1700
8/24/2022,16:00,25.04,8.92,9.4,1.66,2.3,0.65,-400
8/24/2022,17:00,25.07,8.91,9.33,1.6,2.56,0.63,-400
8/24/2022,18:00,25.16,8.94,9.51,1.61,2.67,0.6,-100
8/24/2022,19:00,25.02,8.91,9.42,1.64,2.88,0.74,-100
8/24/2022,20:00,25.02,8.81,8.93,1.62,2.83,0.65,500
8/24/2022,21:00,24.91,8.85,9.07,1.86,3.12,0.79,-100
8/24/2022,22:00,24.83,8.79,8.77,1.74,2.83,0.7,300
8/24/2022,23:00,24.81,8.77,8.71,1.57,2.94,0.71,400
8/25/2022,0:00,24.74,8.89,8.75,1.86,2.62,0.72,-100
8/25/2022,1:00,24.68,8.79,8.63,1.87,2.87,0.72,2700
8/25/2022,2:00,24.67,8.79,8.39,1.79,2.65,0.75,3200
8/25/2022,3:00,24.62,8.83,8.57,1.73,2.7,0.7,2600
8/25/2022,4:00,24.59,8.81,8.51,1.87,2.57,0.71,4500
8/25/2022,5:00,24.57,8.8,8.57,1.95,2.32,0.78,4500
8/25/2022,6:00,24.54,8.84,8.61,1.57,2.67,0.67,600
8/25/2022,7:00,24.5,8.82,8.49,1.6,2.4,0.63,-900
8/25/2022,8:00,24.46,8.82,8.44,1.54,2.22,0.61,-900
8/25/2022,9:00,24.53,8.98,9.05,1.64,1.79,0.61,-400
8/25/2022,11:00,24.98,8.88,9.33,1.57,1.81,0.56,500
8/25/2022,12:00,25.23,8.96,9.88,1.75,2.03,0.57,-100
8/25/2022,13:00,25.22,8.98,9.97,1.78,2.35,0.64,1200
8/25/2022,14:00,25.36,8.99,10.06,1.9,2.28,0.61,3100
8/25/2022,15:00,25.29,9.12,10.38,2,2.78,0.67,6500
8/25/2022,16:00,25.6,9.06,10.55,2,2.54,0.64,6900
8/25/2022,17:00,25.43,9.07,10.5,2.17,3.57,0.81,9500
8/25/2022,18:00,25.4,9.12,10.56,2.03,3.06,0.73,10200
8/25/2022,19:00,25.37,9.06,10.3,2.08,3.16,0.76,9500
8/25/2022,20:00,25.54,9.02,10.22,1.78,3.16,0.7,9100
8/25/2022,21:00,25.31,9.06,10.03,1.9,3.12,0.71,4900
8/25/2022,22:00,25.08,9.02,9.86,1.75,3.06,0.76,4400
8/25/2022,23:00,24.91,9,9.9,1.81,3.24,0.78,4600
8/26/2022,0:00,24.79,9,9.81,1.79,3.28,0.83,4200
8/26/2022,1:00,24.81,8.96,9.71,2.13,3.26,0.78,5900
8/26/2022,2:00,24.78,8.92,9.52,2.11,3.01,0.8,11800
8/26/2022,3:00,24.75,8.92,9.55,1.76,2.89,0.79,11800
8/26/2022,4:00,24.71,8.88,9.39,2,2.91,0.73,7800
8/26/2022,5:00,24.69,8.87,9.28,2.14,2.94,0.81,8200
8/26/2022,6:00,24.68,8.82,9.17,2.03,3.06,0.73,5100
8/26/2022,7:00,24.66,8.82,9.15,1.79,2.63,0.74,3700
8/26/2022,8:00,24.65,8.86,9.22,1.76,2.51,0.65,3300
8/26/2022,9:00,24.83,8.87,9.31,1.94,2.4,0.66,1300
8/26/2022,10:00,25.08,8.87,9.4,1.66,1.78,0.54,400
8/26/2022,11:00,25.27,8.89,9.58,1.7,1.81,0.57,1000
8/26/2022,12:00,25.56,8.92,9.83,1.77,1.74,0.53,1200
8/26/2022,13:00,25.62,8.97,10.04,1.82,1.91,0.53,2700
8/26/2022,14:00,25.71,9,10.12,1.83,2.27,0.6,4400
8/26/2022,15:00,25.82,9.01,10.2,1.87,2.1,0.55,6100
8/26/2022,16:00,25.74,9,10.14,1.93,2.84,0.62,6700
8/26/2022,17:00,25.64,8.98,9.97,1.84,3.04,0.64,6800
8/26/2022,18:00,25.61,8.98,9.9,1.8,3.17,0.68,5600
8/26/2022,19:00,25.63,8.96,9.91,1.84,2.71,0.64,4900
8/26/2022,21:00,25.58,8.95,9.74,1.8,2.84,0.68,4600
8/26/2022,22:00,25.57,8.92,9.6,1.88,2.73,0.66,3800
8/26/2022,23:00,25.53,8.91,9.56,1.86,2.84,0.66,5400
8/27/2022,0:00,25.47,8.9,9.42,1.85,2.8,0.62,5500
8/27/2022,1:00,25.45,8.88,9.3,1.89,2.84,0.64,5800
8/27/2022,2:00,25.42,8.84,9.11,1.82,2.74,0.64,5800
8/27/2022,3:00,25.38,8.81,9.04,1.95,2.59,0.67,7200
8/27/2022,4:00,25.34,8.81,9.07,2.23,2.55,0.71,8700
8/27/2022,5:00,25.28,8.81,9.08,2.09,2.75,0.68,7700
8/27/2022,6:00,25.23,8.8,9.05,1.87,2.78,0.63,7600
8/27/2022,7:00,25.2,8.81,9.1,1.79,2.49,0.6,5600
8/27/2022,8:00,25.21,8.82,9.16,2.04,2.4,0.6,5200
8/27/2022,9:00,25.26,8.83,9.2,1.87,2,0.57,5200
8/27/2022,10:00,25.43,8.83,9.2,1.86,1.73,0.52,5400
8/27/2022,11:00,25.56,8.75,8.97,1.84,2.04,0.59,5500
8/27/2022,12:00,25.43,8.71,8.79,2.08,2.32,0.6,5800
8/27/2022,13:00,25.65,8.76,9.07,1.91,2,0.56,7700
8/27/2022,14:00,25.76,8.78,9.15,1.94,2.03,0.63,7600
8/27/2022,15:00,25.85,8.83,9.36,1.81,2.23,0.59,6500
8/27/2022,16:00,25.95,8.82,9.34,1.72,2.11,0.57,4000
8/27/2022,17:00,26,8.88,9.64,1.9,2.2,0.58,4200
8/27/2022,18:00,25.99,8.85,9.53,1.82,2.25,0.56,3700
8/27/2022,19:00,25.85,8.81,9.35,1.78,2.54,0.6,3200
8/27/2022,20:00,25.63,8.82,9.32,1.78,2.71,0.67,3100
8/27/2022,21:00,25.54,8.77,9.1,1.8,2.53,0.62,3100
8/27/2022,22:00,25.49,8.68,8.86,2.16,2.77,0.73,4100
8/27/2022,23:00,25.38,8.68,8.86,2.13,2.77,0.69,10100
8/28/2022,0:00,25.36,8.62,8.72,2.11,2.82,0.73,10600
8/28/2022,1:00,25.33,8.57,8.56,2.04,2.64,0.71,9100
8/28/2022,2:00,25.27,8.51,8.39,2.07,2.84,0.82,10500
8/28/2022,3:00,25.2,8.5,8.29,2.05,2.8,0.84,12300
8/28/2022,4:00,25.15,8.48,8.21,2.16,2.81,0.8,11900
8/28/2022,5:00,25.05,8.49,8.26,2.22,2.99,0.79,12000
8/28/2022,6:00,25.01,8.3,7.46,1.92,2.54,0.68,12200
8/28/2022,7:00,24.96,8.46,8.12,2.03,2.67,0.71,12800
8/28/2022,8:00,24.93,8.36,7.82,1.88,2.4,0.65,11400
8/28/2022,9:00,25.07,8.54,8.47,1.9,2.07,0.65,7900
8/28/2022,10:00,25.25,8.59,8.73,1.84,1.82,0.65,7200
8/28/2022,11:00,25.56,8.57,8.72,1.94,1.74,0.56,6100
8/28/2022,12:00,25.7,8.61,8.84,1.81,1.62,0.56,5400
8/28/2022,13:00,25.95,8.66,9.08,1.91,1.83,0.56,5500
8/28/2022,14:00,25.97,8.68,9.2,1.95,2.29,0.66,5900
8/28/2022,15:00,26.09,8.68,9.23,1.89,2.12,0.61,6700
8/28/2022,16:00,26.01,8.66,9.13,1.9,2.47,0.64,7200
8/28/2022,17:00,25.95,8.66,9.18,2.06,2.47,0.69,6700
8/28/2022,18:00,25.98,8.67,9.2,1.98,2.62,0.7,8800
8/28/2022,19:00,25.57,8.52,8.67,2.13,3.04,0.83,9900
8/28/2022,20:00,25.56,8.51,8.67,2.18,3.11,0.85,11300
8/28/2022,21:00,25.48,8.59,8.86,2.16,2.87,0.74,11000
8/28/2022,22:00,25.35,8.5,8.64,2.13,3.01,0.84,11100
8/28/2022,23:00,25.17,8.43,8.44,2.42,3.16,0.87,14000
8/29/2022,0:00,25.06,8.42,8.37,2.43,3.15,0.9,17000
8/29/2022,1:00,25.03,8.4,8.29,2.34,3.07,0.89,17300
8/29/2022,2:00,24.96,8.36,8.2,2.4,3.04,0.87,17800
8/29/2022,3:00,24.89,8.35,8.1,2.46,2.93,0.83,17700
8/29/2022,4:00,24.82,8.33,8.03,2.31,2.89,0.84,16900
8/29/2022,5:00,24.78,8.32,8,2.18,2.87,0.89,16800
8/29/2022,7:00,24.69,8.31,7.97,2.29,2.76,0.85,14300
8/29/2022,8:00,24.66,8.28,7.92,2.17,2.51,0.81,14200
8/29/2022,9:00,24.74,8.35,8.13,2.21,2.24,0.77,15200
8/29/2022,10:00,24.9,8.4,8.31,2.24,2.25,0.76,14800
8/29/2022,11:00,25.12,8.42,8.41,2.21,2,0.74,13800
8/29/2022,12:00,25.31,8.47,8.62,2.13,2.12,0.72,13300
8/29/2022,13:00,25.5,8.52,8.81,2.25,1.93,0.71,13300
8/29/2022,14:00,25.78,8.56,8.96,2.23,2.04,0.65,15000
8/29/2022,15:00,25.85,8.62,9.14,2.29,2.33,0.7,15900
8/29/2022,16:00,25.92,8.62,9.19,2.3,2.36,0.76,16500
8/29/2022,17:00,25.98,8.64,9.3,2.4,2.47,0.73,16800
8/29/2022,18:00,25.89,8.66,9.3,2.46,2.58,0.78,18800
8/29/2022,19:00,25.84,8.63,9.21,2.38,2.51,0.71,18600
8/29/2022,20:00,25.77,8.6,9.11,2.37,2.8,0.78,18600
8/29/2022,21:00,25.76,8.56,8.97,2.41,2.63,0.77,18600
8/29/2022,22:00,25.69,8.54,8.86,2.47,2.69,0.78,18800
8/29/2022,23:00,25.61,8.51,8.69,2.38,2.61,0.75,19700
8/30/2022,0:00,25.52,8.52,8.73,2.36,2.63,0.8,18900
8/30/2022,1:00,25.46,8.49,8.63,2.34,2.73,0.78,18300
8/30/2022,2:00,25.39,8.48,8.55,2.32,2.62,0.76,16400
8/30/2022,3:00,25.35,8.42,8.42,2.23,2.68,0.78,15700
8/30/2022,4:00,25.32,8.42,8.37,2.28,2.62,0.76,15500
8/30/2022,5:00,25.28,8.39,8.25,2.24,2.48,0.78,15200
8/30/2022,6:00,25.22,8.39,8.26,2.27,2.53,0.76,16600
8/30/2022,7:00,25.2,8.37,8.2,2.27,2.26,0.76,16100
8/30/2022,8:00,25.2,8.39,8.23,2.26,2.04,0.75,15500
8/30/2022,9:00,25.3,8.35,8.33,2.16,1.9,0.75,15400
8/30/2022,10:00,25.47,8.38,8.36,2.18,1.89,0.71,13200
8/30/2022,11:00,25.67,8.42,8.52,2.12,1.82,0.67,12500
8/30/2022,12:00,25.89,8.46,8.66,2.12,1.76,0.64,11800
8/30/2022,13:00,25.98,8.51,8.81,2.12,1.87,0.67,11800
8/30/2022,14:00,26.03,8.48,8.88,2.21,1.99,0.66,12500
8/30/2022,15:00,26.18,8.53,8.94,2.2,2.18,0.65,13400
8/30/2022,16:00,26.33,8.48,9.07,2.24,2.15,0.67,14000
8/30/2022,17:00,26.33,8.48,9.07,2.23,2.19,0.69,14600
8/30/2022,18:00,26.29,8.49,9.05,2.18,2.12,0.69,13600
8/30/2022,19:00,26.22,8.47,8.96,2.23,2.39,0.71,13700
8/30/2022,20:00,26.14,8.45,8.83,2.21,2.55,0.73,14300
8/30/2022,21:00,26.09,8.42,8.77,2.11,2.49,0.71,13800
8/30/2022,22:00,26.04,8.4,8.64,2.13,2.46,0.76,12400
8/30/2022,23:00,26.02,8.34,8.59,2.11,2.51,0.78,12400
8/31/2022,0:00,25.98,8.31,8.44,2.12,2.53,0.79,11600
8/31/2022,1:00,25.97,8.3,8.37,2.06,2.47,0.74,10600
8/31/2022,2:00,25.92,8.22,8.17,1.94,2.44,0.74,10000
8/31/2022,3:00,25.89,8.22,8.15,2.08,2.48,0.75,9900
8/31/2022,4:00,25.86,8.19,8.02,2.02,2.35,0.72,10600
8/31/2022,5:00,25.83,8.14,7.81,1.98,2.13,0.68,9200
8/31/2022,6:00,25.8,8.16,7.89,2.07,2.41,0.77,7800
8/31/2022,7:00,25.77,8.12,7.76,1.83,2.48,0.7,4400
8/31/2022,8:00,25.73,8.15,7.92,1.75,2.11,0.7,4400
8/31/2022,9:00,25.74,8.17,7.93,1.88,1.78,0.7,5500
8/31/2022,10:00,25.91,8.23,8.22,1.81,1.69,0.67,5600
8/31/2022,11:00,26.16,8.31,8.45,1.69,1.55,0.61,3200
8/31/2022,12:00,26.61,8.42,8.5,1.65,1.74,0.57,2200
8/31/2022,13:00,26.79,8.44,8.6,1.63,1.94,0.54,1200
8/31/2022,14:00,26.78,8.33,8.82,1.66,1.86,0.54,800
8/31/2022,15:00,26.76,8.36,8.89,1.8,2.31,0.64,1500
8/31/2022,16:00,26.55,8.35,8.97,1.85,2.53,0.67,2600
8/31/2022,17:00,26.83,8.59,9.19,1.73,2.65,0.66,2600
8/31/2022,18:00,26.49,8.4,9.07,1.85,2.57,0.66,3100
8/31/2022,19:00,26.4,8.4,8.93,1.86,2.64,0.68,4500
8/31/2022,20:00,26.35,8.45,8.83,1.81,2.76,0.73,4400
8/31/2022,21:00,26.3,8.41,8.72,1.93,2.66,0.7,3600
8/31/2022,22:00,26.21,8.33,8.5,1.8,2.59,0.68,3300
8/31/2022,23:00,26.08,8.33,8.48,1.9,2.63,0.76,4200
9/1/2022,0:00,25.94,8.22,8.47,1.87,2.54,0.73,5800
9/1/2022,1:00,25.86,8.2,8.36,2.03,2.5,0.71,7800
